12863	0.1329428527
12998	0.2220314846
15707	0.2403089937
20587	0.2406680395
20954	0.2376840649
21544	0.2369268823
21645	0.236375262
22484	0.2360991958
23636	0.235932312
24664	0.2353624173
25079	0.2348211018
26298	0.2331556804
26521	0.2303373246
26548	0.230500903
27453	0.2275126094
28931	0.2246155607
29514	0.2271492451
30200	0.2243282013
31871	0.2236232707
32282	0.2233593028
33950	2.3423076232
35262	2.3746860735
35302	2.4094970298
36306	0.2613025451
37134	0.0247712358
38591	0.0185789146
39008	0.011978714
39475	0.0119717503
40070	0.0091402994
40952	0.0083521857
41773	0.0082631685
44869	0.0081901146
51264	0.0081574957
52952	0.0081574957
54660	0.0081554782
56093	0.0081554782
57267	0.0081554782
59422	0.0081554782
65729	0.0105759248
69147	0.0128901476
71736	0.3414554593
72312	1.1110050801
73298	1.6004940907
73838	0.0610706138
75919	0.005648411
80654	0.004857371
81191	0.0047015041
83199	0.0046532325
83432	0.0046532325
83465	0.0046532325
83991	0.0046532325
84144	0.0046532325
84746	0.0046532325
86164	0.0046196898
86758	0.0046196898
87095	0.0046166277
88500	0.0046166277
90057	0.0046166277
90228	0.0046129227
92285	0.0046129227
92745	0.004612547
92889	0.0046122997
93041	0.0046122997
93583	0.0046122997
94062	0.0046122997
95127	0.0046122997
98277	0.0046122997
99507	0.0046122997
99846	0.0046141927
100182	0.0046141927
102148	0.0046206824
105346	0.0054197387
108615	0.615100631
109965	2.0016368287
111201	1.758614719
111854	1.6720940732
111932	0.2384274409
113371	0.0769141604
115511	0.1601946423
115551	0.1532899176
116203	0.0706677275
116769	0.05387828
118008	0.0530521821
124092	0.0527332343
126234	0.0518714732
126713	0.0512898982
128844	0.0512744065
130368	0.0512744065
130392	0.0512327894
131388	0.0512169308
132821	0.0511782137
134143	0.0511336805
134530	0.0511551682
136181	0.0547728929
136766	0.0904237609
136880	0.1373750123
137770	0.3063478878
138689	0.3081274466
139343	4.5837332429
140777	5.7896080374
141213	7.8892695267
141700	8.053748111
142755	5.6191272446
143257	1.9791186414
144705	2.1205050584
145119	1.7024098283
145338	0.0771610386
148187	0.0765490074
148426	0.0466134845
148738	0.0395373752
148835	0.0339004644
149228	0.0339004644
150154	0.7539049124
151476	0.00997073
152703	0.0102161503
153043	0.0101001562
153721	0.0095270086
153967	0.0094681861
154497	0.0127902576
154752	0.0155301491
154978	0.0218819246
155200	0.0259943733
155675	0.0253478792
155923	0.020191727
155992	0.0151053333
156104	0.0079447605
156149	0.0045519527
157609	0.0045519527
158042	0.0045519527
158806	0.0045519527
159809	0.0045519527
160527	0.0045519527
161352	0.004549824
161546	0.004549824
161733	0.004549824
162167	0.004549824
162388	0.004549824
163004	0.0046937548
163901	0.0054273582
165007	1.2120945647
165899	0.0031233792
166321	0.0031233792
166624	0.0029795756
166970	0.0029795756
168380	0.0029692196
169124	0.0029692196
169800	0.0029692196
170941	0.0029692196
172054	0.0029692196
172339	0.0029762011
172517	0.0029762011
176465	0.0029762011
176587	0.0029762011
176869	0.0029762011
177015	0.0029762011
177100	0.0029743715
177257	0.0029743715
177452	0.0029743715
177592	0.0029743715
177637	0.0029759536
178010	0.0029759536
178902	0.0029759536
180318	0.0042746098
180533	0.0059922828
180935	0.0107634993
181433	0.051671995
181593	0.1667562153
181967	0.2120371358
182004	0.2487998792
182453	0.6757007357
190533	10.5546213618
196239	10.5527089808
197432	0.2755842699
197789	0.2743654151
197814	0.2737726046
198233	0.27354997
198318	0.2735166046
198584	0.2735211285
198689	0.2734994814
198816	0.2734344253
198894	0.2734964289
199009	0.2737737102
199295	0.2757815242
199462	0.3195651034
199974	0.2739006326
200926	0.2825304602
201269	0.2932283941
201310	0.3084424225
202016	2.626057801
202191	2.356724135
202298	1.1857618264
202313	0.2699059984
202508	0.2623888282
202689	0.2525138756
203161	0.2286576033
203259	0.2080414285
203323	0.186409499
203944	0.1847902647
204179	1.7939616254
204607	0.1535155408
204935	0.1394908556
205146	0.1237590832
205556	0.098041601
205871	0.0460948745
208371	0.0460927599
208675	0.044339228
209025	0.0432499459
211830	0.0434845565
212306	0.0916850715
213609	0.4013289668
213749	0.6001153015
213854	0.8001342233
214420	0.6316830395
214434	0.4604442116
214789	0.4376076368
214810	0.4169019055
215837	0.3690280662
215867	0.3544147037
216101	0.8089027551
217530	0.1114657915
219133	0.1314187438
219211	0.158124418
219341	0.4151085228
219363	0.8561774652
219874	16.4523140055
220213	16.7372933221
220554	43.5217977384
220797	43.5217977384
221638	43.5217977384
221839	16.6868618416
222232	16.6889693928
222759	0.9494589731
223347	0.6642506682
223398	0.3380911597
224171	0.3371122677
224351	0.3354080077
225009	0.3369127465
225105	0.3367599791
225432	0.3470645831
225571	0.3640091817
226250	0.4502534377
226607	0.4839091939
227354	0.4742809687
227461	0.517713256
228062	0.4277027639
228077	0.3228530506
229989	0.3230103034
231035	0.3221856128
231324	0.3213655134
231380	0.320889965
231614	0.3219965719
231700	0.3216667426
232217	0.3311270563
233642	4.6846540314
233870	16.753191558
236110	16.753191558
237364	4.5288765566
237561	4.5280319695
238331	4.527963029
238354	4.527963029
239149	2.9291995999
239411	0.6770045109
239629	0.4579683306
240670	0.4506682925
246640	0.4549348576
247437	0.4549348576
249204	0.4570694732
252025	0.457991055
253258	0.4709951493
253780	0.4718159642
253947	0.5536617673
254105	0.6674421837
258156	0.5654863804
258495	0.4891323971
259537	0.485344294
259555	0.4850528255
261337	0.4842874563
262040	0.4843959141
262775	0.4637085016
263468	0.458186974
263879	0.3901857898
265100	0.2904227121
265508	0.2341760063
265559	0.1723802791
266292	0.1436967936
266554	0.1440785854
266632	0.1177267904
266955	0.0980261825
270744	0.1261199274
273066	0.126024687
274614	0.1303738921
275234	0.1302823783
275274	0.1334205826
277916	0.2328941347
278409	1.0439987232
282264	0.9332034789
282278	0.8314648468
282435	0.3742706614
282612	0.1456546362
284850	0.4780024237
286859	0.4780152136
288872	0.9240201774
289085	0.923987677
289783	0.6807199911
289828	0.443548796
291044	0.2944142488
291185	0.1364876489
291978	0.1217059197
294458	0.1215017558
295268	0.1214170942
297504	0.1214059851
298261	0.1213906765
301180	0.1213368981
302945	0.121292654
302949	0.1211421641
303907	0.1209986492
304790	0.1207532529
305156	0.1205872796
305978	0.1205872796
309318	0.1193031791
317657	0.1183371636
321483	0.1187265862
322113	0.1190568596
326428	0.1197372735
328084	0.1205910524
328692	0.121995091
330609	0.1255826772
333594	0.1462600327
337847	0.5246479043
339654	0.5281210418
341329	0.8608041307
341488	2.9254685071
341550	3.9651705547
341568	6.8253909862
341621	7.1094758496
341946	7.1319590631
342452	4.4003565537
344227	2.3368284493
344247	0.4441819748
345383	0.390320424
345889	0.3889085848
345935	0.3889934933
345990	0.3873983964
348461	0.2624676014
348480	0.1361532451
348541	0.0373676097
348965	0.0169737365
349143	0.0091244464
349285	0.0053038169
349588	0.0047937309
349709	0.004675486
350480	0.0046424536
351514	0.004631445
351536	0.004631445
355112	0.004631445
355458	0.004631445
355609	0.004631445
356489	0.004631445
356796	0.0046290624
357463	0.0046290624
357634	0.0046306229
359637	0.0046322433
359905	0.0046323337
362333	0.0046323337
362796	0.0046436302
362941	0.0046436302
363340	0.0046504158
364839	0.0064611423
365390	0.3872517017
