253938	0.2214599891
256859	0.2213076426
259772	0.2213078499
260970	0.2215185766
261033	0.2216183478
266034	0.5755014328
266544	1.8320684644
267039	1.8311074306
267213	1.8285203221
267614	1.7757860518
276245	1.8047069888
277717	1.8259604498
277776	1.8701725155
279645	2.206851283
280299	2.2581877095
281360	2.9319711942
282753	3.2040043919
288246	7.6205580626
288320	8.4426668421
288374	8.6596607153
288738	8.6646864943
292082	10.7762168499
292583	10.9856808764
292901	10.9988181409
292940	11.0156338444
293346	11.6691698183
293671	11.6691698183
293828	11.6766469023
293913	11.69667091
293934	11.7208345522
294212	12.4863524123
294457	16.2953562946
294526	16.3335293189
295131	16.3335293189
295295	11.2974756406
296458	8.2654431329
301619	3.4906424832
301639	1.2713735356
301668	0.5618966837
301900	0.5358903439
304499	0.5356132234
304526	0.5359767195
311037	0.7544876453
311825	0.9208013065
316040	0.5138953769
319822	0.3149122238
326481	0.2740389716
327182	0.2511468261
327323	0.2334270491
327683	0.2206966928
327821	0.2206069893
327998	0.2144909226
328855	0.2148346456
330263	0.2226478434
331028	0.2425559158
334474	0.3513623508
335055	1.1889318173
335946	0.5156696136
340700	0.9963505156
341899	0.9806465604
342617	0.9724553037
344053	0.9498138913
348743	0.9256228155
349160	0.9212410787
352341	0.9064649893
354248	1.0675290298
358990	3.5943915233
362283	3.6074189324
363127	11.6596827017
364695	11.6460321654
366451	11.8513736785
366680	12.1438519441
367089	13.8307374713
367313	23.5340587986
372661	23.6049884998
372775	23.6474925363
373897	23.6474925363
376008	23.5896677276
376382	12.2377854007
376585	2.82798917
379003	2.7975830717
383057	6.9484588244
384644	7.0096212256
384724	7.0461406407
384812	7.0452704254
387791	7.0459220066
388413	7.0460465188
389397	7.0481830393
389805	7.0479627935
389873	7.0469484254
390206	7.0472375754
390341	7.0430906901
390627	6.9463338048
391296	2.6013276895
391569	2.2376349749
391794	0.7791373705
393044	0.7749631071
396948	7.2208819288
397111	7.5685234357
397531	9.4124738437
397896	10.9991689906
401714	11.031218377
401818	11.1083500114
402491	16.6336546373
402556	23.2838179608
405929	23.2838179608
406370	23.2050166767
406934	8.5253345205
409977	8.482007344
411849	8.0955790013
412730	4.5688320768
415294	4.0729202229
416231	3.0333878081
416449	2.9111554132
416664	2.911935054
416834	2.9142228997
416963	2.9115726269
417014	2.9147641424
417262	2.9774545332
417281	3.2061917307
417396	4.5440609575
417556	10.3125036633
417714	12.122718413
417737	14.0456344089
418178	14.0789526466
418436	13.9758362924
418507	13.8733392413
418556	13.6784930993
418624	13.6784930993
418769	13.354517622
418786	13.0631375696
419075	13.0631375696
419204	13.0631375696
419407	13.0343157905
419471	13.0179687794
419498	13.0179687794
419531	12.9873903197
420755	4.2854544753
422238	1.3007953398
422938	0.9028912265
425559	0.9004793947
428608	0.9066335219
431029	1.2508760239
431187	1.7385641675
436690	2.0113419254
438357	2.2907036202
438584	2.4403155111
438916	2.4538054347
439393	2.4538020156
440478	2.3746579615
441195	2.293796781
441243	2.2143743424
446887	2.2012906904
448041	2.1893373169
450282	2.1820920948
450515	2.1772790839
453750	2.17828482
454430	2.189177507
454955	2.1699240765
455285	2.0990325103
464612	2.0931114421
472149	2.5676551345
474588	3.1296764012
478964	3.2628102085
482160	3.2678591009
482221	3.2783379494
482984	3.285639532
484650	3.2845644329
485177	3.2842349019
491433	3.2305538352
494057	3.0560278603
495722	3.0474836179
499978	3.0675817873
501900	3.1204098663
504830	3.0719846855
507450	3.0697842899
507731	3.0693659113
508626	3.0621840095
509158	3.062580357
509569	3.0649971754
509717	3.0776667863
509897	3.1003639287
511453	3.1234948616
514858	6.3372984426
523110	6.3222974639
525105	5.805652802
525739	5.6477581065
529004	5.8177687809
533872	0.3414643255
536610	0.3339471449
536878	0.3219041876
538160	0.3333449609
538487	0.3287269544
538531	0.3254981798
538687	0.3265998673
538740	0.3269658325
538930	0.3314742774
538974	0.3308605803
538994	0.3368016502
539174	0.3636989652
539222	0.3995276055
539250	0.4452961469
539266	0.4856828591
539593	0.6734670573
539730	0.709638704
539817	0.6739381309
539871	0.6742238862
541217	0.6776232018
541260	0.6806193798
541685	0.6761934817
541917	0.6773462077
542009	0.6845756445
542395	0.9012982602
542473	1.2284201173
542494	1.5024106244
542654	1.5311866367
542672	3.2769233687
542674	5.1257976406
543359	5.3993657147
544140	9.4459997267
544277	9.5071451746
544315	9.563218572
549595	9.5571849867
549678	9.553675464
551374	9.5515654311
552231	9.5432648328
552650	8.7169346115
552689	6.9404725091
554919	10.2897443734
556112	11.1304082474
556632	11.2123891834
556692	11.332227743
558714	11.3970155471
562292	11.3937776399
562530	11.3838562564
572317	5.8929879394
572628	0.7377503819
575083	0.7340272555
577321	0.7812058148
578208	0.88629447
579100	1.2802738126
581633	1.5325430603
581815	1.6054515441
582505	3.7422356516
582775	5.4800369707
588305	5.1444963325
588860	4.8408987799
593889	8.4331355608
594599	9.9031108091
605985	10.058221039
607984	10.0495898001
610729	9.9431168946
614967	3.1988861555
618159	0.2730710298
624090	0.2730912857
624502	0.2732048706
628181	1.8829647186
629303	1.7274083201
629438	3.620413264
634095	3.9249211954
638853	4.6230455095
641215	4.7770705013
642955	4.9716279336
646151	5.8526179253
646900	6.0147085399
647039	6.029648906
647251	6.0293687802
651343	5.7125339384
651852	4.4501783119
655608	2.8875443289
657666	2.8843970865
660913	2.8853825762
661080	2.8917528434
661781	2.8926681423
663929	2.8878562117
663956	2.8817045569
665186	2.8792818406
666926	2.8785006577
667118	2.8791016387
670525	2.9110667187
670606	2.9644170145
670828	11.6834370117
674443	11.141734223
675106	2.2397608195
675513	1.4078380969
682010	1.1512255402
683221	1.1419639909
685481	1.5777887291
687142	1.6321268696
687835	3.9578648494
690369	3.9600149102
690548	3.9341515905
691025	3.8750246633
691909	3.9532518024
697514	5.6256191751
699532	4.2444110557
704538	4.1726906338
705302	3.8016671958
710050	3.686722109
715780	3.6832823766
717664	3.6270293591
723205	3.6466695252
725939	3.7759832489
726098	4.0516213045
726200	4.5455950558
726482	6.0342876285
728236	5.8513287107
730030	1.1928757464
730235	0.8876164391
730297	0.7102898704
731055	0.7240707745
731144	0.7446085653
731384	0.9622583614
732880	2.166677673
734851	2.2914430381
737123	2.3262841466
741758	2.3262841466
743589	2.326922824
744501	2.3387950907
745344	2.3389081943
746206	2.3374399831
747150	2.3368612119
750173	2.7946448143
750184	3.2291768606
750583	4.4964238362
751553	4.6057439145
752878	5.0047057378
753715	5.0897178934
753950	5.4086228869
753962	5.7354713299
753990	6.1344232247
754018	6.45345826
756179	10.6877284757
756709	10.6890868248
756985	15.0878201983
757412	15.1211869354
757606	15.1234610287
760809	15.1234610287
763508	15.1234610287
763952	15.0869677434
764046	15.0869677434
764389	15.0303009859
765374	14.9406696103
765568	14.8552414423
766103	14.7208465863
766369	14.7183402152
773437	14.5611140835
